S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
1,13333,Aall (229),आल (229),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00650100,013333,N,,,,
2,14478,Aaran (615),आरन (615),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00764600,014478,N,,,,
3,13645,Aarli Paryal (57),आरली परयाल (57),Dharmpur(Sub-District) / Mandi(District) / Himachal Pradesh(State),00681300,013645,N,,,,
4,15511,Agalicharand (238),अगलीचढांद (238),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00867900,015511,N,,,,
5,16095,Agla Chera (306),अगला चैरा (306),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00926300,016095,N,,,,
6,14297,Ahan (243),आहण (243),Dehar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00746500,014297,N,,,,
7,13254,Ahju (10),ऐहजू (10),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00642200,013254,N,,,,
8,13263,Ahru (48),आहडू (48),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00643100,013263,N,,,,
9,13751,Alag (8),अलग (8),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00691900,013751,N,,,,
10,13058,Alang (478,आंलग (478),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00622600,013058,N,,,,
11,14642,Alathu (112),अलाथू (112),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00781000,014642,N,,,,
12,13386,Algabari (278),अलगाबाड़ी (278),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00655400,013386,N,,,,
13,13216,Algan (512),अलगन (512),Katoula(Sub-District) / Mandi(District) / Himachal Pradesh(State),00638400,013216,N,,,,
14,13280,Almra (317),अलमरा (317),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00644800,013280,N,,,,
15,15996,Alsindi (142),अलसिण्डी (142),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00916400,015996,N,,,,
16,14207,Alsogi (568),अल्सोगी (568),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00737500,014207,N,,,,
17,14285,Alsu (76),अलसू (76),Dehar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00745300,014285,N,,,,
18,13891,Alyana (222),अल्याणा (222),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00705900,013891,N,,,,
19,13477,Amaher (106),अमेहड़ (106),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00664500,013477,N,,,,
20,13335,Amba Ra Gahra (239),आम्बा रा गहरा (239),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00650300,013335,N,,,,
21,14009,Ambi (320),आम्बी  (320),Bhadrota(Sub-District) / Mandi(District) / Himachal Pradesh(State),00713500,014009,N,,,,
22,15323,Anaah (12),अनाह (12),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00849100,015323,N,,,,
23,14135,Andharara (523),अन्धराड़ा (523),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00730300,014135,N,,,,
24,13367,Andrahlu Nichla (292),अन्द्राहलू निचला (292),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00653500,013367,N,,,,
25,13369,Andrahlu Uparla (291),अन्द्राहलू उपरला (291),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00653700,013369,N,,,,
26,16214,Anog (513),अनोग (513),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00938200,016214,N,,,,
27,14822,Ansar (503),अनसर (503),Aut(Sub-District) / Mandi(District) / Himachal Pradesh(State),00799000,014822,N,,,,
28,13694,Answai (167),अनस्वाई (167),Tihra(Sub-District) / Mandi(District) / Himachal Pradesh(State),00686200,013694,N,,,,
29,13294,Antola (190),अन्तोला (190),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00646200,013294,N,,,,
30,14707,Anu (248),अणु (248),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00787500,014707,N,,,,
31,15610,Anu (289),अणु (289),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00877800,015610,N,,,,
32,15568,Anushi (225),अनुशी (225),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00873600,015568,N,,,,
33,14503,Ardha(372),अरढा (372),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00767100,014503,N,eSignGOFile662648_19_02_2025_17_22_46.pdf,,,
34,13449,Arla (33),अरला (33),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00661700,013449,N,,,,
35,14426,Arnehar (399),अरनेहड़ (399),Katoula(Sub-District) / Mandi(District) / Himachal Pradesh(State),00759400,014426,N,,,,
36,13770,Arnodi (26),अरनोडी (26),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00693800,013770,N,,,,
37,13760,Arthi (14),अरठी (14),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00692800,013760,N,,,,
38,14656,Arthi (220),अरठी (220),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00782400,014656,N,,,,
39,14234,Arthi (33),अरठी (33),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00740200,014234,N,,,,
40,13410,Arthi (395),आरठी (395),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00657800,013410,N,,,,
41,14506,Arthi (47),अरठी (47),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00767400,014506,N,,,,
42,13377,Athrah (285),अथराह (285),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00654500,013377,N,,,,
43,15082,Auhan (94),औहण (94),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00825000,015082,N,,,,
44,14852,Aut (527),औट (527),Aut(Sub-District) / Mandi(District) / Himachal Pradesh(State),00802000,014852,N,,,,
45,13420,Awair (392),अवायर (392),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00658800,013420,N,,,,
46,14907,Awarli Kareri (556),अवारली करेरी (556),Bali Chowki(Sub-District) / Mandi(District) / Himachal Pradesh(State),00807500,014907,N,,,,
47,14781,Ayala (331),अयाला (331),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00794900,014781,N,,,,
48,15596,Baadhu (262),बाढू (262),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00876400,015596,N,,,,
49,15684,Baadhu (35),बाढू (35),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00885200,015684,N,,,,
50,15463,Baag (186),बाग (186),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00863100,015463,N,,,,
51,15608,Baali Batadi (287),बाली बटाड़ी (287),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00877600,015608,N,,,,
52,15685,Baari (34),बाड़ी (34),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00885300,015685,N,,,,
53,13143,Babli (580),बाबली (580),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00631100,013143,N,,,,
54,14208,Bachhwan (545),बच्छवाण (523),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00737600,014208,N,,,,
55,16280,Badahar (560),बडाहर (560),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00944800,016280,N,,,,
56,14187,Badahin (499),बडाहीं (499),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00735500,014187,N,,,,
57,13963,Badal (373),बडाल (373),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00717100,013963,N,,,,
58,15228,Bada Liyur (423),बडालियूर (423),Chhatri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00839600,015228,N,,,,
59,13422,Badan (385),बदन (385),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00659000,013422,N,,,,
60,15850,Badar (213),बडार (213),Pangna(Sub-District) / Mandi(District) / Himachal Pradesh(State),00901800,015850,N,,,,
61,13917,Badari (269),बदारी (269),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00708500,013917,N,,,,
62,14068,Bada Samahal (442),वडा समाहल  (442),Bhadrota(Sub-District) / Mandi(District) / Himachal Pradesh(State),00721900,014068,N,,,,
63,13305,Baddi Makreri (233),बडी मकरीड़ी (233),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00647300,013305,N,,,,
64,13251,Badehar (15),बदेहड़ (15),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00641900,013251,N,,,,
65,13360,Badehar (298),बदेहड़ (298),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00652800,013360,N,,,,
66,14355,Badehter (135),बडैतर (135),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00752300,014355,N,,,,
67,13798,Badgaon (51),बड़गांव (51),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00696600,013798,N,,,,
68,15437,Badhu (168),बाढू (168),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00860500,015437,N,,,,
69,13342,Badhu (255),बढू (255),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00651000,013342,N,,,,
70,15406,Badhu (59),बाढू (59),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00857400,015406,N,,,,
71,13149,Badi (534),बाडी (534),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00631700,013149,N,,,,
72,13023,Badi Bajgan (429),बडी बजगण (429),Tikken(Sub-District) / Mandi(District) / Himachal Pradesh(State),00619100,013023,N,,,,
73,13131,Badidhar (567,बडीधार (567),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00629900,013131,N,,,,
74,14472,Badi Dhar (610),बड़ी धार (610),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00764000,014472,N,,,,
75,15092,Badin (127),बडीन (127),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00826000,015092,N,,,,
76,13609,Badohal (63),बदोहल (63),Sandhol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00677700,013609,N,,,,
77,13984,Badoi (452),बड़ोई (452),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00723700,013984,N,,,,
78,14216,Badon (576),बड़ौन (576),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00738400,014216,N,,,,
79,14401,Badoun (509),बडौण (509),Katoula(Sub-District) / Mandi(District) / Himachal Pradesh(State),00756900,014401,N,,,,
80,13997,Badresa (310),बडरेसा (310),Mandap(Sub-District) / Mandi(District) / Himachal Pradesh(State),00712300,013997,N,,,,
81,14744,Badsu (205),बडसू (205),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00791200,014744,N,,,,
82,13089,Badwahan (366),बड़वाहण (366),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00625700,013089,N,,,,
83,13767,Badyar (30),बड़यार (30),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00693500,013767,N,,,,
84,15998,Badyog (134),बडयोग (134),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00916600,015998,N,,,,
85,16004,Bag (135),बाग (135),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00917200,016004,N,,,,
86,13811,Bag (175),बाग़ (175),Tihra(Sub-District) / Mandi(District) / Himachal Pradesh(State),00697900,013811,N,,,,
87,14625,Bag (181),बाग (181),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00779300,014625,N,,,,
88,13438,Bag (28),बाग (28),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00660600,013438,N,,,,
89,13936,Bag (288),बाग (288),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00710400,013936,N,,,,
90,16299,Bag (587),बाग  (587),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00946700,016299,N,,,,
91,13224,Bag (60),बाग (60),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00639200,013224,N,,,,
92,15974,Bag (70),बाग (70),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00914200,015974,N,,,,
93,15353,Baga (32),बागा (32),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00852100,015353,N,,,,
94,15067,Baga (521),बागा (521),Bagachnogi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00823500,015067,N,,,,
95,16170,Bagail (324),बगैल (324),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00933800,016170,N,,,,
96,16160,Bagaila (354),बगैला (354),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00932800,016160,N,,,,
97,14317,Bagain (103),बगैण (103),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00748500,014317,N,,,,
98,16241,Bagain (500),बगैण (500),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00940900,016241,N,,,,
99,14715,Baggi (281),बग्गी (281),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00788300,014715,N,,,,
100,14042,Baggi (342),वग्गी  (342),Bhadrota(Sub-District) / Mandi(District) / Himachal Pradesh(State),00719300,014042,N,,,,
101,14920,Baggi (545),बागी (545),Bali Chowki(Sub-District) / Mandi(District) / Himachal Pradesh(State),00808800,014920,N,,,,
102,13978,Baggi (559),बग्गी (559),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00723100,013978,N,,,,
103,13788,Baggi (83),बग्गी (83),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00695600,013788,N,,,,
104,14410,Bagi (423),बागी (423),Katoula(Sub-District) / Mandi(District) / Himachal Pradesh(State),00757800,014410,N,,,,
105,14954,Bagi (636),बागी (636),Thachi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00812200,014954,N,,,,
106,13497,Bagla (132),बगला (132),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00666500,013497,N,,,,
107,14745,Bagla (206),बगला (206),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00791300,014745,N,,,,
108,13496,Bagora (117),बगौडा (117),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00666400,013496,N,,,,
109,15914,Bagra (175),बागडा (175),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00908200,015914,N,,,,
110,13414,Bagra (63),बगडा (63),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00658200,013414,N,,,,
111,15636,Bagri (23),बागड़ी (23),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00880400,015636,N,,,,
112,13323,Bagriana (215),बगड़याना (215),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00649100,013323,N,,,,
113,13383,Bagru (314),बागडू (314),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00655100,013383,N,,,,
114,16250,Bag Salana (420),बाग शलाणा (420),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00941800,016250,N,,,,
115,16032,Bagshar (154),बगशाड (154),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00920000,016032,N,,,,
116,15089,Bagsiad (97),बगस्याड (97),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00825700,015089,N,,,,
117,16293,Bagund (583),बगून्द (583),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00946100,016293,N,,,,
118,14801,Bagyodh (322),बग्योध (322),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00796900,014801,N,,,,
119,14054,Bah (391),वाह (391),Bhadrota(Sub-District) / Mandi(District) / Himachal Pradesh(State),00720500,014054,N,,,,
120,13125,Bah (560),बह (560),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00629300,013125,N,,,,
121,14274,Bah (85),बह (85),Dehar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00744200,014274,N,,,,
122,15364,Bah (98),बह (98),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00853200,015364,N,,,,
123,15767,Bahal (319),बहल (319),Pangna(Sub-District) / Mandi(District) / Himachal Pradesh(State),00893500,015767,N,,,,
124,15140,Bahal (485),बहल (485),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00830800,015140,N,,,,
125,15282,Bahal (699),बहल (699),Chhatri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00845000,015282,N,,,,
126,13596,Bahan (34),बांह (34),Sandhol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00676400,013596,N,,,,
127,14872,Bahandi (472),बाहन्दी (472),Aut(Sub-District) / Mandi(District) / Himachal Pradesh(State),00804000,014872,N,,,,
128,15822,Bahan Gadhiman (481),बाहण गधीमण (481),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00899000,015822,N,,,,
129,16163,Bahanu (350),बाहणू (350),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00933100,016163,N,,,,
130,13665,Bahari (108),बहरी (108),Dharmpur(Sub-District) / Mandi(District) / Himachal Pradesh(State),00683300,013665,N,,,,
131,939609,Bahaut (25),बाहोट (25),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),,000000,N,,,,
132,13303,Bahi (197),बही (197),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00647100,013303,N,,,,
133,15640,Bahi (22),बही (22),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00880800,015640,N,,,,
134,14081,Bahi (461),वही (461),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00724900,014081,N,,,,
135,13098,Bahi (538),बही (538),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00626600,013098,N,,,,
136,15936,Bahi (90),बही (90),Pangna(Sub-District) / Mandi(District) / Himachal Pradesh(State),00910400,015936,N,,,,
137,16284,Bahl (557),बहल (557),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00945200,016284,N,,,,
138,14250,Bahlag (92),बहलग (92),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00741800,014250,N,,,,
139,13504,Bahl -I (128),वल्ह-I (128),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00667200,013504,N,,,,
140,15567,Bahli (216),बहली (216),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00873500,015567,N,,,,
141,16120,Bahli (336),बहली (336),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00928800,016120,N,,,,
142,14251,Bahli (90),बाहली (90),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00741900,014251,N,,,,
143,13555,Bahl-Ii (175),वल्ह-II (175),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00672300,013555,N,,,,
144,14137,Bahnoo (513),बाहणू (513),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00730500,014137,N,,,,
145,13485,Bahru (103),बाहडू (103),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00665300,013485,N,,,,
146,13864,Bahru (239),बाहरू (239),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00703200,013864,N,,,,
147,15375,Bahwa (118),बाहवा (118),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00854300,015375,N,,,,
148,16139,Baigain (362),बगैण (362),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00930700,016139,N,,,,
149,15414,Baihari (57),बैहरी (57),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00858200,015414,N,,,,
150,15329,Baila (25),बैला (25),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00849700,015329,N,,,,
151,14249,Baila (91),बायला (91),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00741700,014249,N,,,,
152,14020,Baira (347),बैरा  (347),Bhadrota(Sub-District) / Mandi(District) / Himachal Pradesh(State),00714600,014020,N,,,,
153,14614,Bairi (178),वैरी (178),Rewalsar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00778200,014614,N,,,,
154,14595,Bair Kot (167),बैरकोट (167),Rewalsar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00776300,014595,N,,,,
155,15060,Bajaihal (517),बजैहल (517),Bagachnogi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00822800,015060,N,,,,
156,15104,Bajaran (139),बजरण (139),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00827200,015104,N,,,,
157,15639,Bajaran (27),बजारन (27),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00880700,015639,N,,,,
158,15842,Bajhu (394),बाझू (394),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00901000,015842,N,,,,
159,15662,Bajihan (29),बजीहण (29),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00883000,015662,N,,,,
160,13026,Bajot (428),बजौट (428),Tikken(Sub-District) / Mandi(District) / Himachal Pradesh(State),00619400,013026,N,,,,
161,13459,Bajraur (39),बजरोड (39),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00662700,013459,N,,,,
162,15204,Bakaran (356),बकारन (356),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00837200,015204,N,,,,
163,15849,Bakaran (404),बकारन (404),Pangna(Sub-District) / Mandi(District) / Himachal Pradesh(State),00901700,015849,N,,,,
164,13913,Bakarta (278),बकारटा (278),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00708100,013913,N,,,,
165,15172,Bakhalwar (456),बखलवार (456),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00834000,015172,N,,,,
166,15116,Bakhalwar (480),बखलवार (480),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00828400,015116,N,,,,
167,15753,Bakhari (273),बखारी (273),Pangna(Sub-District) / Mandi(District) / Himachal Pradesh(State),00892100,015753,N,,,,
168,16298,Bakhaun (589),बखौहण (589),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00946600,016298,N,,,,
169,15447,Bakhdog (172),वगडोग (172),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00861500,015447,N,,,,
170,15306,Bakhli (4),बाखली (4),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00847400,015306,N,,,,
171,15935,Bakhohal (200),बखोहल (200),Pangna(Sub-District) / Mandi(District) / Himachal Pradesh(State),00910300,015935,N,,,,
172,16143,Bakhraut (396),बखरौट (396),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00931100,016143,N,,,,
173,15805,Bakhrunda (495),बखरूण्डा (495),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00897300,015805,N,,,,
174,13277,Baksera (322),बकसैड़ा (322),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00644500,013277,N,,,,
175,15588,Balag (248),बलग (248),Nihri(Sub-District) / Mandi(District) / Himachal Pradesh(State),00875600,015588,N,,,,
176,13778,Balahar (76),बलाहर (76),Kotli(Sub-District) / Mandi(District) / Himachal Pradesh(State),00694600,013778,N,,,,
177,14384,Balash (169),वलास (169),Sundarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00755200,014384,N,,,,
178,16115,Balaso (335),बलासो (335),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00928300,016115,N,,,,
179,13836,Baldwara (160),बलद्वाड़ा (160),Tihra(Sub-District) / Mandi(District) / Himachal Pradesh(State),00700400,013836,N,,,,
180,14155,Baldwara (478),बलद्वाड़ा (478),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00732300,014155,N,,,,
181,13967,Baldwara Matehari (371),बलद्वाड़ा मतेहड़ी (371),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00717500,013967,N,,,,
182,14146,Balehra (531),बाल्हड़ा (531),Baldwara(Sub-District) / Mandi(District) / Himachal Pradesh(State),00731400,014146,N,,,,
183,14700,Baleran (249),बलेरन (249),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00786800,014700,N,,,,
184,13355,Balh (249),बल्ह (249),Makridi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00652300,013355,N,,,,
185,13606,Balh (32),बल्ह (32),Sandhol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00677400,013606,N,,,,
186,13275,Balh (327),बल्ह (327),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00644300,013275,N,,,,
187,13187,Balh (525),बल्ह (525),Padhar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00635500,013187,N,,,,
188,13663,Balhara (101),बाल्हडा (101),Dharmpur(Sub-District) / Mandi(District) / Himachal Pradesh(State),00683100,013663,N,,,,
189,13558,Balhara (162),बल्हड़ा (162),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00672600,013558,N,,,,
190,15379,Balhari (42),बाल्हडी (42),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00854700,015379,N,,,,
191,13182,Balh Dhar (518),बल्हधार (518),Katoula(Sub-District) / Mandi(District) / Himachal Pradesh(State),00635000,013182,N,,,,
192,14029,Balh Lalihan (360),बल्ह ललीहण  (360),Bhadrota(Sub-District) / Mandi(District) / Himachal Pradesh(State),00718000,014029,N,,,,
193,13534,Balhra (140),वल्हड़ा (140),Lad Bharol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00670200,013534,N,,,,
194,13969,Balhra Chhek (362),बाल्हड़ा छेक (362),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00717800,013969,N,,,,
195,14991,Bali Chowki (611),बाली चौकी (611),Bali Chowki(Sub-District) / Mandi(District) / Himachal Pradesh(State),00815900,014991,N,,,,
196,16208,Bali Dhar (447),बालीधार (447),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00937600,016208,N,,,,
197,15118,Balidhar (500),बलीधार (500),Bagachnogi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00828600,015118,N,,,,
198,16043,Balindi (144),बलिण्डी (144),Bagshad(Sub-District) / Mandi(District) / Himachal Pradesh(State),00921100,016043,N,,,,
199,14531,Baloh (62),बलोह (62),Mandi(Sub-District) / Mandi(District) / Himachal Pradesh(State),00769900,014531,N,,,,
200,16315,Balout Sarandi (571),बलौट सराण्डी (571),Karsog(Sub-District) / Mandi(District) / Himachal Pradesh(State),00948300,016315,N,,,,
201,14621,Balt (182),बाल्ट (182),Balh(Sub-District) / Mandi(District) / Himachal Pradesh(State),00778900,014621,N,,,,
202,13590,Balyali (37),बलयाली (37),Sandhol(Sub-District) / Mandi(District) / Himachal Pradesh(State),00675800,013590,N,,,,
203,15139,Balyandha (488),बल्यांढा (488),Thunag(Sub-District) / Mandi(District) / Himachal Pradesh(State),00830700,015139,N,,,,
204,14412,Bambola (414),बम्बोला (414),Katoula(Sub-District) / Mandi(District) / Himachal Pradesh(State),00758000,014412,N,,,,
205,13370,Banah (288),बनाह (288),Jogindarnagar(Sub-District) / Mandi(District) / Himachal Pradesh(State),00653800,013370,N,,,,
206,13706,Banal (131),बनाल (131),Dharmpur(Sub-District) / Mandi(District) / Himachal Pradesh(State),00687400,013706,N,,,,
207,13898,Banali (255),बनाली (255),Sarkaghat(Sub-District) / Mandi(District) / Himachal Pradesh(State),00706600,013898,N,,,,
208,15482,Banalijaan (213),बनालीजान (213),Chachyot(Sub-District) / Mandi(District) / Himachal Pradesh(State),00865000,015482,N,,,,
