S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
1,22193,Aambad (577),आम्बड़ (577),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01526100,022193,N,,,,
2,21960,Aanji Brahmna (806),आँजी ब्राहम्णा (806),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01502800,021960,N,,,,
3,21053,Abharni (415),अभरनी (415),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01412300,021053,N,,,,
4,20982,Abhipur(123),अभिपुर  (123),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01405700,020982,N,,,,
5,20780,Abhipur (2),अभिपुर (2),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01385300,020780,N,,,,
6,22000,Adna(883),अड़ना (883),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01506800,022000,N,,,,
7,20841,Aduwal Jandori (66),आदुवाल जंडौरी (66),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01391400,020841,N,,,,
8,21514,Ahani (721),आहनी (721),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01455900,021514,N,,,,
9,21143,Aikhu (310),ऐखु (310),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01432300,021143,N,,,,
10,21087,Akanwali (181),अकांवाली (181),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01416000,021087,N,,,,
11,21140,Aleta (432),अलेटा (432),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01421800,021140,N,,,,
12,20406,Ali (246),आली (246),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01316000,020406,N,,,,
13,22429,Aljho (409),अल्झो (409),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01549700,022429,N,,,,
14,21808,Alobara (282),अलोबरा (282),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01487600,021808,N,,,,
15,21016,Alyon (378),अल्योण (378),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01409200,021016,N,,,,
16,20760,Amb Da Har (2),अम्ब दा हार (2),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01383300,020760,N,,,,
17,21134,Ambka (426),अंबका (426),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01421200,021134,N,,,,
18,21308,Ambota (327),अम्बोटा (327),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01428600,021308,N,,,,
19,21538,Ambota (952),महाल अम्बोटा (952),Parwanoo(Sub-District) / Solan(District) / Himachal Pradesh(State),01460600,021538,N,,,,
20,20828,Ambwala (63),अम्बवाला (63),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01390100,020828,N,,,,
21,20921,Amli (332),अमली (332),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01399400,020921,N,,,,
22,21025,Amru (396),अमरू (396),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01409500,021025,N,,,,
23,22122,Anda (7),एण्डा (7),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01519000,022122,N,,,,
24,22121,Andi (6),एण्ड़ी (6),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01518900,022121,N,,,,
25,20818,Androla Nichla (46),अन्द्रोला निहला  (46),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01389100,020818,N,,,,
26,20819,Androla Uperla (47),अन्द्रोला उपरला (47),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01389200,020819,N,,,,
27,19974,Androli (166),अन्द्रोली (166),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01322800,019974,N,,,,
28,22004,Androli (909),अन्दरोली (909),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01507200,022004,N,,,,
29,21747,Anji (237),आँजी (237),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01481500,021747,N,,,,
30,22286,Anji (307),आंजी (307),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01535400,022286,N,,,,
31,21247,Anji (395),आंजी (395),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01422500,021247,N,,,,
32,22376,Anji (431),आंजी (431),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01544400,022376,N,,,,
33,21410,Anji (439),आंजी (439),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01442000,021410,N,,,,
34,22456,Anji (450),आंजी (450),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01552400,022456,N,,,,
35,22437,Anji (459),आंजी (459),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01550500,022437,N,,,,
36,21887,Anji (57),आँजी (57),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01495500,021887,N,,,,
37,22071,Anji (622),आँजी (622),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01513900,022071,N,,,,
38,21931,Anji (645),आँजी (645),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01499900,021931,N,,,,
39,21599,Anji (734),आँजी (734),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01466700,021599,N,,,,
40,21677,Anji (898),आँजी (898),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01474500,021677,N,,,,
41,21650,Anji Brahamana (689),आँजी ब्राहमणा (689),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01471800,021650,N,,,,
42,22321,Anji Brahmna (91),आंजी ब्राहम्णा (91),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01538900,022321,N,,,,
43,21639,Anji Chamara (682),आँजी चमारा (682),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01470700,021639,N,,,,
44,21615,Anji Chanala (703),आंजी चनाला (703),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01468300,021615,N,,,,
45,22362,Anji Koliyan (63),आंजी कोलियाँ (63),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01543000,022362,N,,,,
46,22332,Anji Sunara (74),आंजी सुनारा (74),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01540000,022332,N,,,,
47,22201,Anu (566),अणु (566),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01526900,022201,N,,,,
48,20038,Arki Khas (127),अर्की खास (127),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01329300,020038,N,,,,
49,21428,Arla (466),आरला (466),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01443800,021428,N,,,,
50,21705,Arthal (903),अरठाल (903),Parwanoo(Sub-District) / Solan(District) / Himachal Pradesh(State),01477300,021705,N,,,,
51,22013,Ashnala (854),अशनाला (854),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01508100,022013,N,,,,
52,20310,Aslu (211),असलू  (211),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01306500,020310,N,,,,
53,21454,Auda Manjhari (501),औडा मंझारी (501),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01446400,021454,N,,,,
54,21504,Auda Nichla (160),औडा निचला (160),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01454900,021504,N,,,,
55,21522,Auda Uperla (156),औडा उपरला (156),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01456700,021522,N,,,,
56,21679,Audia (782),औडिया (782),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01474700,021679,N,,,,
57,21493,Aujhi Nichli (171),औजी निचली (171),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01453800,021493,N,,,,
58,21492,Aujhi Uparli (170),औजी उपरली (170),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01453700,021492,N,,,,
59,21149,Avared (321),अवार्ड (321),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01432900,021149,N,,,,
60,20081,Baag (149),बाग (149),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01335300,020081,N,,,,
61,21806,Baag (252),बाग (252),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01487400,021806,N,,,,
62,21768,Baag (276),बाग (276),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01483600,021768,N,,,,
63,22009,Baandh (858),बाँध (858),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01507700,022009,N,,,,
64,21320,Babhori (269),बभोरी (269),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01429800,021320,N,,,,
65,22146,Bached (38),बचेड़ (38),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01521400,022146,N,,,,
66,19989,Badaghat (338),बाड़ाघाट (338),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01324400,019989,N,,,,
67,21571,Badaha (714),बडाह (714),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01463900,021571,N,,,,
68,21710,Badaha Kalan (906),बडाह कलां (906),Parwanoo(Sub-District) / Solan(District) / Himachal Pradesh(State),01477800,021710,N,,,,
69,20356,Badal (213),बडाल (213),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01310900,020356,N,,,,
70,20404,Badal (231),बडाल (231),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01315800,020404,N,,,,
71,20931,Badal (351),बढ़ल (351),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01400400,020931,N,,,,
72,21009,Badau Kanatian (382),बडाऊ कनैंता (382),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01408500,021009,N,,,,
73,21010,Badaun Brahmna (380),बडाऊ ब्राहमणा (380),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01408600,021010,N,,,,
74,21231,Baddi Sitalpur (204),बद्दी शीतलपुर (204),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01417300,021231,N,,,,
75,21341,Badehari (275),बडैहरी (275),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01431900,021341,N,,,,
76,21189,Badfal (219),बड़फल (219),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01449600,021189,N,,,,
77,20595,Badhal (133),बडल(133),Loharghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01366800,020595,N,,,,
78,21281,Badhal (350),बढल (350),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01425900,021281,N,,,,
79,21249,Badhalag (401),बढलग (401),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01422700,021249,N,,,,
80,21985,Badhal Chamara (825),बधाल चमारां (825),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01505300,021985,N,,,,
81,21955,Badhawni (799),बधावनी (799),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01502300,021955,N,,,,
82,22475,Badhet (500),बधेट (500),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01554300,022475,N,,,,
83,21839,Badhil (34),बढील (34),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01490700,021839,N,,,,
84,21399,Badhol (442),बधोल (442),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01440900,021399,N,,,,
85,20642,Badhu (226),बडु(226),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01371500,020642,N,,,,
86,21284,Badhu (345),बड्डू (345),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01426200,021284,N,,,,
87,22278,Badhwani (348),बधावनी (348),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01534600,022278,N,,,,
88,20532,Badkhoa (67),बडखोआ(67),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01360500,020532,N,,,,
89,22089,Badkhor (632),बड़खोर (632),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01515700,022089,N,,,,
90,22086,Badlana (640),बढ़लाना (640),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01515400,022086,N,,,,
91,22191,Badlech (575),बदलेच (575),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01525900,022191,N,,,,
92,20665,Badmal (200),बडमल(200),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01373800,020665,N,,,,
93,20149,Badmal (448),बड़मल (448),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01342100,020149,N,,,,
94,20331,Badog (23),बड़ोग (23),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01308600,020331,N,,,,
95,20176,Badog (430),बडोग (430),Kunihar(Sub-District) / Solan(District) / Himachal Pradesh(State),01344800,020176,N,,,,
96,19958,Badog Hanuman (288),बड़ोग हनुमान (288),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01315300,019958,N,,,,
97,19957,Badog Manlog (287),बड़ोग मन्लोग (287),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01315200,019957,N,,,,
98,20710,Badokhari (194),बधोखरी(194),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01378300,020710,N,,,,
99,22407,Badoon (407),बड़ून (407),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01547500,022407,N,,,,
100,22246,Badraon (227),बदराओं (227),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01531400,022246,N,,,,
101,21600,Badyar (471),बड़यार (471),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01466800,021600,N,,,,
102,22319,Badyawla (89),बड़यावला (89),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01538700,022319,N,,,,
103,20488,Bag (286),बाग(286),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01356100,020488,N,,,,
104,19976,Baga (169),बागा (169),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01323000,019976,N,,,,
105,20388,Baga (190),बागा (190),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01314000,020388,N,,,,
106,21935,Bagad (641),बगड़ (641),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01500300,021935,N,,,,
107,22090,Bagdol (637),बगड़ोल (637),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01515800,022090,N,,,,
108,22477,Baged (496),बगेड़ (496),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01554500,022477,N,,,,
109,22423,Bagetu (403),बगेटू (403),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01549100,022423,N,,,,
110,20291,Bagha (511),बागा (511),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01304600,020291,N,,,,
111,22378,Baghash (440),बघाश (440),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01544600,022378,N,,,,
112,20774,Bagheri (18),बघेरी (18),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01384700,020774,N,,,,
113,20035,Baghi (302),बागी (302),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01329000,020035,N,,,,
114,22272,Bagi (327),बागी (327),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01534000,022272,N,,,,
115,21327,Bagi (427),बागी (427),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01430500,021327,N,,,,
116,21441,Bagi (475),बागी (475),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01445100,021441,N,,,,
117,21370,Bagi (492),बागी (492),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01438000,021370,N,,,,
118,20827,Baglehar (50),बगलैहड (50),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01390000,020827,N,,,,
119,22218,Bagor (583),बगौर (583),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01528600,022218,N,,,,
120,22187,Bagud (515),बागुड़ (515),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01525500,022187,N,,,,
121,20754,Baha (11),बाहा (11),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01382700,020754,N,,,,
122,20616,Bahal (148),बाहल(148),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01368900,020616,N,,,,
123,20015,Bahal (341),बाहल (341),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01327000,020015,N,,,,
124,20624,Baheri (238),बेहडी(238),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01369700,020624,N,,,,
125,20629,Bahli (246),बाहली(246),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01370200,020629,N,,,,
126,20482,Bahli (58),बाहली(58),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01355500,020482,N,,,,
127,20637,Bahrota (234),बैहरोटा(234),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01371000,020637,N,,,,
128,20137,Bahwan (152),बांहवा (152),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01340900,020137,N,,,,
129,20264,Bahwan (457),बांहवा (457),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01353200,020264,N,,,,
130,20446,Baihal (281),बेहल (281),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01320200,020446,N,,,,
131,20650,Baila (215),बायला (215),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01372300,020650,N,,,,
132,20442,Baimu Bhaleda (274),बैमु भलेडा (274),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01319600,020442,N,,,,
133,20443,Baimu Bhangra (275),बैमू भांगड़ा (275),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01319700,020443,N,,,,
134,20778,Bairchha (21),बैरछा (21),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01385100,020778,N,,,,
135,21146,Baitlu (317),बैंटलु (317),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01432600,021146,N,,,,
136,22098,Bajdol (40),बजड़ोल (40),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01516600,022098,N,,,,
137,21922,Bajdol Kala (655),बजड़ोल कलां (655),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01499000,021922,N,,,,
138,21923,Bajdol Khurd (656),बजड़ोल खुर्द (656),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01499100,021923,N,,,,
139,20147,Bajheri (449),बझेरी (449),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01341900,020147,N,,,,
140,22052,Bajhol (599),बझोल (599),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01512000,022052,N,,,,
141,20125,Bajholu (397),बझोलू (397),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01339700,020125,N,,,,
142,20151,Bajivan (384),बजीवण (384),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01342300,020151,N,,,,
143,21282,Bajtana (349),बजताना (349),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01426000,021282,N,,,,
144,22310,Bakeshu (199),बकेशु (199),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01537800,022310,N,,,,
145,20136,Bakhalag (150),बखालग (150),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01340800,020136,N,,,,
146,22487,Bakhor (482),बखोर (482),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01555500,022487,N,,,,
147,22177,Bakhuna (521),बखूणा (521),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01524500,022177,N,,,,
148,20627,Bakonta (239),बंकोन्टा(239),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01370000,020627,N,,,,
149,20727,Bakruri (49),बकरूडी (49),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01380000,020727,N,,,,
150,20870,Balah (311),बल्ह (311),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01394300,020870,N,,,,
151,22074,Balana (621),बलाणा (621),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01514200,022074,N,,,,
152,20119,Balang (413),बलंग (413),Kunihar(Sub-District) / Solan(District) / Himachal Pradesh(State),01339100,020119,N,,,,
153,22226,Balangru Rihayan (172),बलंगड़ू रिहायण (172),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01529400,022226,N,,,,
154,22428,Balawala (404),बलावला (404),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01549600,022428,N,,,,
155,21495,Baldiyan (168),बालदिया (168),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01454000,021495,N,,,,
156,20524,Balehar (259),बलैहड़ (259),Ramshahr(Sub-District) / Solan(District) / Himachal Pradesh(State),01359700,020524,N,,,,
157,20122,Balera (420),बलेरा (420),Kunihar(Sub-District) / Solan(District) / Himachal Pradesh(State),01339400,020122,N,,,,
158,21190,Balmu (221),बालमू (221),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01449700,021190,N,,,,
159,21283,Balota (347),बलोटा (347),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01426100,021283,N,,,,
160,21211,Balyana (202),बल्याणा (202),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01458000,021211,N,,,,
161,20322,Bambeli (13),बम्बेली (13),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01307700,020322,N,,,,
162,20464,Bambira (56),बम्बीरा (56),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01330700,020464,N,,,,
163,21643,Bamnol (692),बमंनोल (692),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01471100,021643,N,,,,
164,21388,Bamot (377),बमोत (377),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01439800,021388,N,,,,
165,20545,Banahan (82),बनाहन (82),Loharghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01361800,020545,N,,,,
166,20741,Banal (43),बनाल (43),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01381400,020741,N,,,,
167,21372,Banalag (434),बनलग (434),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01438200,021372,N,,,,
168,19985,Banan (309),बानन (309),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01324000,019985,N,,,,
169,21675,Banani (780),वनानी (780),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01474300,021675,N,,,,
170,21728,Banasar (945),बनासर  (945),Parwanoo(Sub-District) / Solan(District) / Himachal Pradesh(State),01479600,021728,N,,,,
171,21066,Banbir Pur (174),बनवीरपुर (174),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01413600,021066,N,,,,
172,21445,Bandh (499),बांध (499),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01445500,021445,N,,,,
173,20211,Bandoh (124),वन्दोह (124),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01348200,020211,N,,,,
174,22155,Bandrech (558),बदलेच (558),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01522300,022155,N,,,,
175,22488,Banehar (481),बनैहर (481),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01555600,022488,N,,,,
176,21045,Banehra (397),बनेहड़ा (397),Baddi(Sub-District) / Solan(District) / Himachal Pradesh(State),01411500,021045,N,,,,
177,22225,Bangarh (171),बनगढ़ (171),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01529300,022225,N,,,,
178,21287,Bangoa (341),बंगोआ (341),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01426500,021287,N,,,,
179,20221,Bangora (490),बंगोरा (490),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01349200,020221,N,,,,
180,20749,Bani (20),बणी (20),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01382200,020749,N,,,,
181,21750,Bani (240),बणी (240),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01481800,021750,N,,,,
182,21366,Bani (500),बानी (500),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01437600,021366,N,,,,
183,22364,Bani (65),बणी (65),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01543200,022364,N,,,,
184,21401,Baniara (441),बनयारा (441),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01441100,021401,N,,,,
185,21577,Baniya (3),बानिया (3),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01464500,021577,N,,,,
186,20794,Baniyala (34),बनियाला (34),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01386700,020794,N,,,,
187,20332,Banjan (21),बांजन (21),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01308700,020332,N,,,,
188,22440,Banjani (456),बांजणी (456),Kandaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01550800,022440,N,,,,
189,21575,Banjani (723),बाजनी (723),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01464300,021575,N,,,,
190,22249,Banjni (232),बांजनी (232),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01531700,022249,N,,,,
191,21766,Banlag (296),बनलग (296),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01483400,021766,N,,,,
192,20323,Banli (12),बानली (12),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01307800,020323,N,,,,
193,20566,Banli Brahmna (108),बानली ब्राह्मणा(108),Loharghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01363900,020566,N,,,,
194,20567,Banli Kanaitan (101),बानली कनैता(101),Loharghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01364000,020567,N,,,,
195,20005,Banni (328),बणी (328),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01326000,020005,N,,,,
196,21552,Banog (132),बनौग (132),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01462000,021552,N,,,,
197,20347,Banog (34),बनोग (34),Darlaghat(Sub-District) / Solan(District) / Himachal Pradesh(State),01310200,020347,N,,,,
198,20196,Banoh (443),बनोह (443),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01346800,020196,N,,,,
199,21498,Banoi (166),बनौई (166),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01454300,021498,N,,,,
200,21499,Banoi Anchlu (961),बनौई आंचलु (961),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01454400,021499,N,,,,
201,21500,Banoi Ram Singh (962),बनोई राम सिंह (962),Kasauli(Sub-District) / Solan(District) / Himachal Pradesh(State),01454500,021500,N,,,,
202,22317,Banota (85),बनोटा (85),Mamlig(Sub-District) / Solan(District) / Himachal Pradesh(State),01538500,022317,N,,,,
203,20941,Bansai (364),बनसाई (364),Nalagarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01401400,020941,N,,,,
204,21451,Banti (482),बान्टी (482),Krishangarh(Sub-District) / Solan(District) / Himachal Pradesh(State),01446100,021451,N,,,,
205,20082,Bapdon (154),बपडोंण (154),Arki(Sub-District) / Solan(District) / Himachal Pradesh(State),01335400,020082,N,,,,
206,20852,Bara (292),बाड़ा (292),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01392500,020852,N,,,,
207,20742,Bara (44),बाड़ा (44),Panjehra(Sub-District) / Solan(District) / Himachal Pradesh(State),01381500,020742,N,,,,
208,21883,Bara (60),बाड़ा (60),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01495100,021883,N,,,,
209,21952,Bara (797),बाड़ा (797),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01502000,021952,N,,,,
210,21757,Bara Bari (267),बरावरी (267),Solan(Sub-District) / Solan(District) / Himachal Pradesh(State),01482500,021757,N,,,,
