S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
48,8124,Bajol (221),बजोल (221),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00145200,008124,F,,,,
49,7727,Bajyund Jangal (262),बजयूंड जंगल  (262),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00105500,007727,N,,,,
50,7904,Bakal (147),वकल (147),Dharwala(Sub-District) / Chamba(District) / Himachal Pradesh(State),00123200,007904,N,,,,
51,7839,Bakan (79),बकाण (79),Dharwala(Sub-District) / Chamba(District) / Himachal Pradesh(State),00116700,007839,N,,,,
52,7386,Bakan (8),बकान (8),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00071400,007386,N,,,,
53,7814,Bakhtpur (47),बख्तपुर (47),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00114200,007814,N,,,,
54,939704,Bakrota (346-4),बकरोटा (346-4),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),,000000,N,,,,
55,7702,Balana (338),बलाना (338),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00103000,007702,N,,,,
56,7397,Balera (123),बलेरा (123),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00072500,007397,N,,,,
57,7694,Balli (339),बल्ली (339),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00102200,007694,N,,,,
58,7591,Baloh (243),बलोह (243),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00091900,007591,N,,,,
59,7902,Baloth (137),बलोठ (137),Dharwala(Sub-District) / Chamba(District) / Himachal Pradesh(State),00123000,007902,N,,,,
60,7295,Balouhta (50),वलौहता (50),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00062300,007295,N,,,,
61,7649,Balu (295),बालू (295),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00097700,007649,N,,,,
62,7189,Balwas (263),बलवास (263),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00051700,007189,N,,,,
63,7168,Bandokhi (100),वंदोखी (100),Telka(Sub-District) / Chamba(District) / Himachal Pradesh(State),00049600,007168,N,,,,
64,7254,Bandokhi (75),बंदोखी (75),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00058200,007254,N,,,,
65,7587,Banet (208),बनेट (208),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00091500,007587,N,,,,
66,7643,Banet (302),बनेट (302),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00097100,007643,N,,,,
67,7305,Banetu (28),बनेटू (28),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00063300,007305,N,,,,
68,7417,Bani (12),बनी (12),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00074500,007417,N,,,,
69,7226,Bani (214),बणी (214),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00055400,007226,N,,,,
70,7414,Banikhet Jarei (98b),बनीखेत जरेई (98b),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00074200,007414,N,,,,
71,7974,Banjal (213),बंजल (213),Saho(Sub-District) / Chamba(District) / Himachal Pradesh(State),00130200,007974,N,,,,
72,7247,Banjal (84),बंजल (84),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00057500,007247,N,,,,
73,7210,Banjwar (210),बंजवाड (210),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00053800,007210,N,,,,
74,7551,Bankot (197),बनकोट (197),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00087900,007551,N,,,,
75,7543,Banni (189),बन्नी (189),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00087100,007543,N,,,,
76,8142,Banog (108),बनोग (108),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00147000,008142,F,,,,
77,7698,Banoli (333),बनोली (333),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00102600,007698,N,,,,
78,8068,Banoon (184),बनूण (184),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00139600,008068,F,,,,
79,7366,Banu (27),बानू (27),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00069400,007366,N,,,,
80,7541,Banuni (187),बनूनी (187),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00086900,007541,N,,,,
81,7557,Barei (203),बडेई (203),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00088500,007557,N,,,,
82,7789,Bari (34),बाडी (34),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00111700,007789,N,,,,
83,7575,Barla (229),बारला (229),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00090300,007575,N,,,,
84,7749,Barodi (238),बरोडी (238),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00107700,007749,N,,,,
85,7746,Barour (234),बरौर (234),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00107400,007746,N,,,,
86,7368,Basa (15),बासा (15),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00069600,007368,N,,,,
87,7306,Basa (21),बासा (21),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00063400,007306,N,,,,
88,7801,Basodhan(42),बसोधन (42),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00112900,007801,N,,,,
89,7677,Basolda (321),बसौलदा (321),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00100500,007677,N,,,,
90,7444,Bathri Jarai (82),बाथरी जरेई (82),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00077200,007444,N,,,,
91,7023,Batrundi (459),बटरून्डी (459),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00035100,007023,N,,,,
92,7489,Bedal (137),बेदल (137),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00081700,007489,N,,,,
93,7529,Beehda (181),बीहडा (181),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00085700,007529,N,,,,
94,7715,Behda (297),बेहडा (297),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00104300,007715,N,,,,
95,7964,Behigran (197),बेहीग्रां (197),Saho(Sub-District) / Chamba(District) / Himachal Pradesh(State),00129200,007964,N,,,,
96,6974,Behnota (452),बहनोता (452),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00030200,006974,N,,,,
97,8188,Bhadar (37),भदर (37),Bharmour(Sub-District) / Chamba(District) / Himachal Pradesh(State),00151600,008188,F,,,,
98,7191,Bhadela (262),भडेला (262),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00051900,007191,N,,,,
99,7819,Bhadian (55),भडियां (55),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00114700,007819,N,,,,
100,7453,Bhadini (91),भडिनी (91),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00078100,007453,N,,,,
101,7159,Bhadoga (189),भडोगा (189),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00048700,007159,N,,,,
102,7756,Bhadoh (285),भडोह (285),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00108400,007756,N,,,,
103,7195,Bhadol (193),भडोल (193),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00052300,007195,N,,,,
104,7884,Bhadour (119),भडौर (119),Dharwala(Sub-District) / Chamba(District) / Himachal Pradesh(State),00121200,007884,N,,,,
105,7130,Bhadroh (168),भद्रोह (163),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00045800,007130,N,,,,
106,6860,Bhadsar (318),भडसर (318),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00018800,006860,N,,,,
107,7601,Bhadwan (254),भडवां (254),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00092900,007601,N,,,,
108,7450,Bhadyata (93),भडयाटा (93),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00077800,007450,N,,,,
109,7561,Bhagdotra (209),भगडोत्रा (209),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00088900,007561,N,,,,
110,7821,Bhagyar (57),भगयार (57),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00114900,007821,N,,,,
111,7269,Bhairoie (103),भैडोई (103),Telka(Sub-District) / Chamba(District) / Himachal Pradesh(State),00059700,007269,N,,,,
112,7272,Bhajotra (106),भजोत्रा (106),Telka(Sub-District) / Chamba(District) / Himachal Pradesh(State),00060000,007272,N,,,,
113,7325,Bhalei (42),भलेई (42),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00065300,007325,N,,,,
