S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
409,12907,Shenshar (41/104),शैंशर(41/104),Sainj(Sub-District) / Kullu(District) / Himachal Pradesh(State),00607500,012907,N,,,,
410,949444,Shila Gran.,शिला ग्रां,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_11_45_52.pdf,,,
411,937667,Shilh,शिल्ह,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
412,12709,Shilha,शिल्हा,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00599100,012709,N,,,,
413,12940,Shilhi (12/35),शिल्ही (12/35),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00610800,012940,N,,,,
414,12951,Shilhi (24/75),शिल्ही (24/75),Ani(Sub-District) / Kullu(District) / Himachal Pradesh(State),00611900,012951,N,,,,
415,12975,Shilhi-Himri (20/61),शिल्ही हिमरी (20/61),Nither(Sub-District) / Kullu(District) / Himachal Pradesh(State),00614300,012975,N,,,,
416,12964,Shilhi Kot (16/45),शिल्ही कोट (16/45),Nirmand(Sub-District) / Kullu(District) / Himachal Pradesh(State),00613200,012964,N,,,,
417,12793,Shillihar (27/60),शिलीहार (27/60),Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00601100,012793,N,,,,
418,12872,Shillihar (35/83),शिलीहार (35/83),Bhuntar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00604000,012872,N,,,,
419,12879,Shillihar (37/91),शिलीहार (37/91),Bhuntar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00604800,012879,N,,,,
420,12785,Shim,शिम,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00600800,012785,N,,,,
421,12786,Shirar(27/59),शिरढ़ (27/59),Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00600900,012786,N,eSignGOFile662648_20_02_2025_11_46_37.pdf,,,
422,12787,Shirar - I,शिरढ़-1,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00600900,012787,N,,,,
423,12788,Shirar - II,शिऱढ-2,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00600900,012788,N,,,,
424,12970,Shohach (18/54),शोहच (18/54),Nirmand(Sub-District) / Kullu(District) / Himachal Pradesh(State),00613800,012970,N,,,,
425,937697,Shorgpin,शोरगपीन,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
426,937682,Shraugi,शराउगी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
427,12912,Shrikot (4/40),श्रीकोट (4/10),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00608000,012912,N,,,,
428,12731,Shuru,शूरू,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00599900,012731,N,,,,
429,937637,Simankit Surakshit Ban Chilgan Kalaun,सीमांकित आरक्षित वन चिलगण कलौण,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
430,937629,Simankit Surakshit Jungle Brindi,सीमांकित सुरक्षित जंगल वरिन्डी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
431,937625,Simankit Surakshit Jungle Hawai Khanehar,सुरक्षित जंगल हवाई खनेहड,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
432,937627,Simankit Surakshit Jungle Seobag-II,सीमांकित सुरक्षित जंगल सेऊबाग -II,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_11_48_36.pdf,,,
433,937610,Simankit Surakshit Van Deyoban.,सीमांकित सुरक्षित वन देयोवन,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_11_27_57.pdf,,,
434,12684,Simsa,सिमसा,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00598500,012684,N,,,,
435,12659,Solang,सोलंग,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00598100,012659,N,,,,
436,937617,Sor,सौर,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
437,12884,Sosan (40/102),सोसन (40/102),Jari(Sub-District) / Kullu(District) / Himachal Pradesh(State),00605300,012884,N,,,,
438,937612,Soyal,सोयल,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
439,12713,Soyal (23/41),सोयल (23/41),Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00599400,012713,N,,,,
440,12906,Suchehan (2/7),सुचैहण (2/7),Sainj(Sub-District) / Kullu(District) / Himachal Pradesh(State),00607400,012906,N,,,,
441,937602,Summa,सुम्मा,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
442,949805,Suraj Ropa.,सूरज रोपा,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_11_49_26.pdf,,,
443,12685,Syal,स्याल,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00598500,012685,N,,,,
444,937696,Talaiti,तलाईटी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
445,937694,Talogi,तलोगी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
446,949464,Tandari.,टनडारी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_12_03_59.pdf,,,
447,12930,Tandi (9/28),तान्दी (9/28),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00609800,012930,N,,,,
448,937623,Tandla,तन्दला,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
449,12711,Tarashi,तराशी,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00599200,012711,N,,,,
450,12922,Targali (6/20),तरगाली (6/20),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00609000,012922,N,,,,
451,12828,Thach,थाच,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,012828,N,,,,
452,12983,Thachwa (17/50),थाचवा (17/50),Nirmand(Sub-District) / Kullu(District) / Himachal Pradesh(State),00615100,012983,N,,,,
453,937681,Thage Ra Shoran,ठगे रा शौरन,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
454,12827,Thana Seri.,ठाना सेरी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,012827,N,eSignGOFile662648_20_02_2025_12_04_56.pdf,,,
455,12915,Thanicher (5/15),थनीचेड़ (5/15),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00608300,012915,N,,,,
456,937677,Tharmahan,थरमाहण,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
457,12920,Thatibir (5/18),थाटीबीड़ (5/18),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00608800,012920,N,,,,
458,12800,Theli,ठेली,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00601200,012800,N,,,,
459,12825,Tilla Sadni,टिला साडनी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,012825,N,,,,
460,12938,Tinder (13/36),तिन्दर (13/36),Banjar(Sub-District) / Kullu(District) / Himachal Pradesh(State),00610600,012938,N,,,,
461,937590,Tiring,तिरिंग,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
462,937688,Trambali,तराम्बली,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
463,12778,Trisdi,त्रिसड़ी,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00600700,012778,N,,,,
464,12984,Tunan (17/49),तुनन (17/49),Nirmand(Sub-District) / Kullu(District) / Himachal Pradesh(State),00615200,012984,N,,,,
465,12979,Twar (19/55),त्वार (19/55),Nirmand(Sub-District) / Kullu(District) / Himachal Pradesh(State),00614700,012979,N,,,,
466,12677,Tyan Padhar,त्याण पधर,Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00598400,012677,N,,,,
467,937670,U.P.F Grahan Pande,यू.पी.ऐफ. ग्राहण पान्दे,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
468,937669,U.P.F. Neuli Pande,यू.पी.ऐफ. न्यूली पान्दे,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
469,937611,Up Mahal Jhongad Kalaun,उप महाल झौंगड़ कलौंण,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
470,937600,Upmahal Khalada.,उपमहाल खलाडा,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_12_05_34.pdf,,,
471,12813,Upmahal Nathan(24/45),उपमहाल नथान (24/45),Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),00601500,012813,N,eSignGOFile662648_20_02_2025_12_06_16.pdf,,,
472,937599,Upmahal Sarli.,उपमहाल सरली,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_20_02_2025_12_06_56.pdf,,,
473,937586,Ushlidhar,उशलीधार,Kullu(Sub-District) / Kullu(District) / Himachal Pradesh(State),,000000,N,,,,
474,12669,Vashisht (20/23),वशिष्ट (20/33),Manali(Sub-District) / Kullu(District) / Himachal Pradesh(State),00598300,012669,N,,,,
