S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
680,18556,Tihra Khas (7/33),टीहरा खास (7/33),Birhu Kalan(Sub-District) / Una(District) / Himachal Pradesh(State),01167100,018556,N,,,,
681,18300,Tiyai (101),तियाई (101),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01141500,018300,N,,,,
682,18517,Tiyar (6/14),त्यार (6/14),Jol(Sub-District) / Una(District) / Himachal Pradesh(State),01163200,018517,N,,,,
683,18365,Tokrian (1/6),टोकरियां (1/6),Jol(Sub-District) / Una(District) / Himachal Pradesh(State),01148000,018365,N,,,,
684,18121,Trali (126),उप महाल तराली (126),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123600,018121,N,,,,
685,18141,Tundkhari (21),टुन्डखरी (21),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125600,018141,N,,,,
686,18660,Tureta (9/4),तुडेटा(9/4),Bangana(Sub-District) / Una(District) / Himachal Pradesh(State),01177500,018660,N,,,,
687,18685,Turkal (9/24),तुरकाल(9/24),Bangana(Sub-District) / Una(District) / Himachal Pradesh(State),01180000,018685,N,,,,
688,18686,Turkal Uperli (9/24),तुरकाल उपरली (9/24),Bangana(Sub-District) / Una(District) / Himachal Pradesh(State),01180100,018686,N,,,,
689,18666,Tyasar (9/6),त्यासर(9/6),Bangana(Sub-District) / Una(District) / Himachal Pradesh(State),01178100,018666,N,,,,
690,18816,Udeypur (224),उदयपुर(224),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01193100,018816,N,,,,
691,18357,Umbri Di Behar (1/8),उम्बरी दी बेहड़ (1/8),Jol(Sub-District) / Una(District) / Himachal Pradesh(State),01147200,018357,N,,,,
692,939091,Una Khas (208),ऊना खास (208),Una(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
693,18124,Up Mahal Amboa (125),उप महाल अम्बोआ (125),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123900,018124,N,,,,
694,18163,Up Mahal Ambota (139),उप महाल अम्बोटा (139),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01127800,018163,N,,,,
695,939085,Up Mahal Arya Nagar (208),उप महाल आर्यनगर (208),Una(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
696,939086,Up Mahal Baag (Una) (208),उप महाल बाग ऊना (208),Una(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
697,18098,Up Mahal Baih (4),उप महाल वैह (4),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01121300,018098,N,,,,
698,18613,Up Mahal Bari (8/10),उप महाल बाड़ी (8/10),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01172800,018613,N,,,,
699,18760,Up Mahal Basal (194),उप महाल बसाल (194),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187500,018760,N,,,,
700,937788,Up Mahal Basdehra Brahmna (228),उप महाल बसदेहड़ा ब्राहम्णा(228),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
701,937790,Up Mahal Basdehra Kandla (228),उप महाल बसदेहड़ा कण्डला (228),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
702,937787,Up Mahal Basdehra Khas (228),उप महाल बसदेहड़ा खास(228),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
703,937789,Up Mahal Basdehra Rajputan (228),उप महाल बसदेहड़ा राजपूतां (228),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
704,18779,Up Mahal Basoli Lower (457),उप महाल बसोली निचली (457),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189400,018779,N,,,,
705,18777,Up Mahal Basoli Upper(457),उप महाल बसोली उपरली (457),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189200,018777,N,,,,
706,18803,Up Mahal Behdala (459),उप महाल बहडाला(459),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01191800,018803,N,,,,
707,939087,Up Mahal Behli (Una) (208),उप महाल बैहली ऊना (208),Una(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
708,18111,Up Mahal Bhaderkali (123),उप महाल भद्रकाली (123),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122600,018111,N,,,,
709,18148,Up Mahal Bhanjal (134),उप महाल भन्जाल (134),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01126300,018148,N,,,,
710,18176,Up Mahal Bhathiyan Bala (147),उप महाल भठियां वाला (147),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01129100,018176,N,,,,
711,18093,Up Mahal.Bhatola Padehar(31/3),उप-महाल भटोला पदेहड़़,Bharwain(Sub-District) / Una(District) / Himachal Pradesh(State),01120800,018093,N,,,,
712,18827,Up Mahal Bhatoli College (231),उप महाल  भटोली कालेज (231),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01194200,018827,N,,,,
713,18331,Up Mahal Billan Da Thappal (56),उप महाल बिलां दा थप्पल (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01144600,018331,N,,,,
714,18112,Up Mahal Brahmpur (123),उप महाल ब्रहमपुर (123),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122700,018112,N,,,,
715,937797,Up Mahal Chabba Nagar (248),उप महाल चब्बा नगर(248),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
716,18118,Up Mahal Chalet Nichla (124),उप महाल चलेट निचला (124),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123300,018118,N,,,,
717,18117,Up Mahal Chalet Upperla (124),उप महाल चलेट उपरला (124),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123200,018117,N,,,,
718,18744,Up Mahal Chalola I (448),उप महाल चलोला प्रथम (448),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01185900,018744,N,,,,
719,18745,Up Mahal Chalola-II (448),उप महाल चलोला-द्वितीय (448),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01186000,018745,N,,,,
720,18164,Up Mahal Chatehar Buhal (139),उप महाल चतेहड़़ बूहल (139),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01127900,018164,N,,,,
721,18780,Up Mahal Chattra Upper (458),उप महाल चताड़ा उपरला (458),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189500,018780,N,,,,
722,18804,Up Mahal Chaukhyal (459),उप महाल चौख्याल (459),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01191900,018804,N,,,,
723,18830,Up Mahal Chhatarpur Tada (227),उप महाल छतरपुर टाडा(227),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01194500,018830,N,,,,
724,18127,Up Mahal Chowki (129),उप महाल  चौकी (129),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124200,018127,N,,,,
725,18113,Up Mahal Dangoh Kalan (120),उप महाल डंगोह कलां (120),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122800,018113,N,,,,
726,18114,Up Mahal Dangoh Khas(120),उप महाल डंगोह खास (120),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122900,018114,N,eSignGOFile662648_19_02_2025_17_26_30.pdf,,,
727,18109,Up Mahal Dangoh Upperla (120),उप महाल डंगोह उपरला (120),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122400,018109,N,,,,
728,939107,Up Mahal Daulatpur (119),उप महाल  दौलतपुर (119),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
729,18723,Up Mahal Dehrianwala(198),उप महाल देहरियांवाला (198),Ispur(Sub-District) / Una(District) / Himachal Pradesh(State),01183800,018723,N,,,,
730,18132,Up Mahal Deoli (136),उप महाल  दियोली (136),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124700,018132,N,,,,
731,18133,Up Mahal Deoli Minhasa (136),उप महाल दियोली मिन्हासा (136),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124800,018133,N,,,,
732,18169,Up Mahal Dev Nagar (140),उप महाल देव नगर (140),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128400,018169,N,,,,
733,18334,Up Mahal Dhandari (165),उप महाल धंन्दडी (165),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01144900,018334,N,,,,
734,18158,Up Mahal Dhanowal (137),उप महाल धन्नोवाल (137),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01127300,018158,N,,,,
735,18061,Up Mahal Dharmshal Mahantan Jhigli (15/2),उप-महाल धर्मशाल महन्ता झिगली (15/2),Bharwain(Sub-District) / Una(District) / Himachal Pradesh(State),01117600,018061,N,,,,
736,18162,Up Mahal Dhawali (139),उप महाल ढवाली (139),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01127700,018162,N,,,,
737,18345,Up Mahal Dhusara Abbal (437),उप महाल धुसाड़ा अब्बल (437),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01146000,018345,N,,,,
738,18346,Up Mahal Dhusara Doyam (437),उप महाल धुसाड़ा दोयम (437),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01146100,018346,N,,,,
739,18251,Up Mahal Dulehan (56),उप महाल दुलैहण (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136600,018251,N,,,,
740,18171,Up Mahal Gagret (140),उप महाल गगरेट (140),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128600,018171,N,,,,
741,18764,Up Mahal Galua (194),उप महाल गलुआ (194),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187900,018764,N,,,,
742,939088,Up Mahal Galua (Una) (208),उप महाल  गलुआ (ऊना) (208),Una(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
743,18248,Up Mahal Gawalsar (56),उप महाल ग्वालसर (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136300,018248,N,,,,
744,18131,Up Mahal Ghanari Brahmana Chanhga (130),उप महाल घनारी ब्राहमणा चाहंगा (130),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124600,018131,N,,,,
745,18130,Up Mahal Ghanari Dadwalan (130),उप महाल घनारी डढवालां (130),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124500,018130,N,,,,
746,18059,Up Mahal Godri Sidh (14),उप-महाल गोदड़ी सिद्ध (14),Bharwain(Sub-District) / Una(District) / Himachal Pradesh(State),01117400,018059,N,,,,
747,18151,Up Mahal Gokal Nagar (134),उप महाल गोकल नगर (134),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01126600,018151,N,,,,
748,18136,Up Mahal Gondpur Banehra Nichla (127),उप महाल गोंदपुर बनेहड़ा निचला (127),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125100,018136,N,,,,
749,18137,Up Mahal Gondpur Banehra Upperla (127),उप महाल गोंदपुर बनेहड़ा उपरला (127),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125200,018137,N,,,,
750,18063,Up Mahal Gugwar (17/2),उप-महाल गुगवड़(17/2),Bharwain(Sub-District) / Una(District) / Himachal Pradesh(State),01117800,018063,N,,,,
751,18264,Up Mahal Gujrehra (104),उप महाल गुजरेहडा (104),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01137900,018264,N,,,,
752,18250,Up Mahal Gulyar (56),उप महाल गुलयार (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136500,018250,N,,,,
753,18344,Up Mahal Hamboli Lower (175),उप महाल हम्बोली निचली (175),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01145900,018344,N,,,,
754,18343,Up Mahal Hamboli Upper (175),उप महाल हम्बोली उपरली (175),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01145800,018343,N,,,,
755,18168,Up Mahal Indra Nagar (140),उप महाल इन्दिरा नगर (140),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128300,018168,N,,,,
756,18187,Up Mahal Jadla Pratham (168),उप महाल जाडला प्रथम (168),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01130200,018187,N,,,,
757,18188,Up Mahal Jadla Second (168),उप महाल जाडला द्वितीय (168),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01130300,018188,N,,,,
758,18782,Up Mahal Jalgran (211),उप महाल जलग्रां(211),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189700,018782,N,,,,
759,18329,Up Mahal Jaman Kual (56),उप महाल जमन कुआल (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01144400,018329,N,,,,
760,18823,Up Mahal Jarai Mehatpur (230),उप महाल जरेई  मैहतपुर(230),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01193800,018823,N,,,,
761,18157,Up Mahal Jeetpur Baheri (137),उप महाल जीतपुर बेहड़ी (137),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01127200,018157,N,,,,
762,18798,Up Mahal Jhurowal (219),उप महाल झोडोेवाल (219),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01191300,018798,N,eSignGOFile662648_20_03_2025_12_32_55.pdf,,,
763,18165,Up Mahal Jindbar (139),उप महाल जिन्दबड़ (139),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128000,018165,N,,,,
764,18097,Up Mahal Joh (4),उप महाल जोह (4),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01121200,018097,N,,,,
765,18138,Up Mahal Kailash Nagar (132),उप महाल कैलाश नगर (132),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125300,018138,N,,,,
766,18160,Up Mahal Kalapanga (137),उप महाल कालापंगा (137),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01127500,018160,N,,,,
767,18826,Up Mahal Kalsera (230),उप महाल कलसेड़ा (230),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01194100,018826,N,,,,
768,18153,Up Mahal Kanshipur (138),उप महाल कांशीपुर (138),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01126800,018153,N,,,,
769,18762,Up Mahal Kasba(194),उप महाल कस्वा (194),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187700,018762,N,,,,
770,937791,Up Mahal Kasbati Mehatpur (230),उप महाल कस्वाती मैहतपुर(230),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
771,18763,Up Mahal Khaduni(194),उप महाल खडूणी (194),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187800,018763,N,,,,
772,18129,Up Mahal Khantilla (129),उप महाल खन्नटिल्ला (129),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124400,018129,N,,,,
773,18167,Up Mahal Krishana Nagar (140),उप महाल कृष्णा नगर (140),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128200,018167,N,,,,
774,939106,Up Mahal Kuahi Devi (119),उप महाल  कुआही देवी (119),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
775,18134,Up Mahal Kuneran Jhikla (131),उप महाल कुनेरन झिकला (131),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124900,018134,N,,,,
776,18135,Up Mahal Kuneran Upperla (131),उप महाल कुनेरन उपरला (131),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125000,018135,N,,,,
777,18184,Up Mahal Kuthera Jaswalan Nichla (164),उप महाल कुठेड़ा जसवालां निचला (164),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01129900,018184,N,,,,
778,18183,Up Mahal Kuthera Jaswalan Uperla(164),उप महाल  कुठेड़ा जसवालां उपरला (164),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01129800,018183,N,,,,
779,18231,Up Mahal Lahar (38),उप महाल  लाहड़ (38),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01134600,018231,N,,,,
780,18123,Up Mahal Lambi (125),उप महाल लम्बी(125),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123800,018123,N,,,,
781,18802,Up Mahal Lamiyan (459),उप महाल लमियां(459),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01191700,018802,N,,,,
782,18776,Up Mahal Lamlaihri Lower (455),उप महाल लमलैहड़ी निचली (455),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189100,018776,N,,,,
783,18775,Up Mahal Lamlaihri Upper(455),उप महाल लमलैहड़ी उपरली (455),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189000,018775,N,,,,
784,18230,Up Mahal Langyana (38),उप महाल लंगयाणा (38),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01134500,018230,N,,,,
785,18186,Up Mahal Loharli Nichali (167),उप महाल लोहारली निचली (167),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01130100,018186,N,,,,
786,18185,Up Mahal Loharli Uperli (167),उप महाल लोहारली उपरली (167),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01130000,018185,N,,,,
787,18150,Up Mahal Maira Nagar (134),उप महाल मैरा नगर (134),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01126500,018150,N,,,,
788,18328,Up Mahal Mairi Khas (56),उप महाल मैड़ी खास (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01144300,018328,N,,,,
789,18805,Up Mahal Majhliyan(459),उप महाल मझलियां(459),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01192000,018805,N,,,,
790,939089,Up Mahal Malahat Nagar (206),उप महाल मलाहत नगर (206),Una(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
791,18341,Up Mahal Malkada (173),उप महाल मालकड़ा (173),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01145600,018341,N,,,,
792,18330,Up Mahal Maslana (56),उप महाल मसलाणा (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01144500,018330,N,,,,
793,18161,Up Mahal Matyalka (137),उप महाल मटयालका (137),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01127600,018161,N,,,,
794,18120,Up Mahal Mawa Kaholan Jhikla (126),उप महाल मवा कहोलां झिकलां (126),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123500,018120,N,,,,
795,18119,Up Mahal Mawa Kaholan Upperla (126),उप महाल मवा कहोलां उपरला (126),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123400,018119,N,eSignGOFile662648_19_02_2025_17_26_01.pdf,,,
796,18182,Up Mahal Mawa Sindian Nichli (161),उप महाल मवा सिधियां निचली (161),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01129700,018182,N,,,,
797,18181,Up Mahal Mawa Sindian Uperli (161),उप महाल मवा सिंधियां उपरली (161),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01129600,018181,N,,,,
798,18239,Up Mahal Mayor(39),उप महाल मयोड (39),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01135400,018239,N,,,,
799,18128,Up Mahal Mohdhariya (129),उप महाल  मौहधारिये (129),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01124300,018128,N,,,,
800,18313,Up Mahal Nakki (157),उप महाल नक्की (157),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01142800,018313,N,,,,
801,18140,Up Mahal Nakroh (132),उप महाल नकड़ोेह (132),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125500,018140,N,,,,
802,18122,Up Mahal Naloti (126),उप महाल नलोटी (126),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01123700,018122,N,,,,
803,18743,Up Mahal Nangal-I (447),उप महाल  नंगल-प्रथम (447),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01185800,018743,N,,,,
804,18742,Up Mahal Nangal-II (447),उप महाल  नंगल-द्वितीय (447),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01185700,018742,N,,,,
805,18747,Up Mahal Nari Lower (189),उप महाल नारी निचली (189),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01186200,018747,N,,,,
806,18748,Up Mahal Nari Upper (189),उप महाल नारी उपरली (189),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01186300,018748,N,,,,
807,18770,Up Mahal Nichla Kotla (204),उप महाल निचला कोटला (204),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01188500,018770,N,,,,
808,18825,Up Mahal Nichli Bhatoli (231),उप महाल निचली भटोली (231),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01194000,018825,N,,,,
809,18244,Up Mahal Palahar (55),उप महाल पलाहड (55),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01135900,018244,N,,,,
810,18711,Up Mahal Pandoga Kiyarian (195),उप महाल पंडोगा क्यारियां (195),Ispur(Sub-District) / Una(District) / Himachal Pradesh(State),01182600,018711,N,,,,
811,18708,Up Mahal Pandoga Nichla (195),उप महाल पंडोगा निचला (195),Ispur(Sub-District) / Una(District) / Himachal Pradesh(State),01182300,018708,N,,,,
812,18710,Up Mahal Pandoga Uperla (195),उप महाल पंडोगा उपरला (195),Ispur(Sub-District) / Una(District) / Himachal Pradesh(State),01182500,018710,N,,,,
813,18232,Up Mahal Panglu (38),उप महाल पंगलू (38),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01134700,018232,N,,,,
814,18736,Up Mahal Panoh-I (185),उप महाल पनोह-प्रथम (185),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01185100,018736,N,,,,
815,18737,Up Mahal Panoh-II (185),उप महाल पनोह-द्वितीय (185),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01185200,018737,N,,,,
816,18235,Up Mahal Parah (38),उप महाल पड़ाह (38),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01135000,018235,N,,,,
817,18797,Up Mahal Pekhubela (219),उप महाल पेखूबेला (219),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01191200,018797,N,,,,
818,18192,Up Mahal Piploo (177),उप महाल पिपलू (177),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01130700,018192,N,,,,
819,18105,Up Mahal Pirthipur Khas (116),उप महाल पिरथीपुर खास (116),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122000,018105,N,,,,
820,18106,Up Mahal Pirthipur Nichla (116),उप महाल पिरथीपुर निचला (116),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122100,018106,N,,,,
821,18107,Up Mahal Pirthipur Upperla (116),उप महाल पिरथीपुर उपरला (116),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01122200,018107,N,,,,
822,18765,Up Mahal Rainsary Nichli (192),उप महाल रायंसरी निचली (192),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01188000,018765,N,,,,
823,18766,Up Mahal Rainsary Uperli (192),उप महाल रायंसरी उपरली (192),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01188100,018766,N,,,,
824,18101,Up Mahal Raipur (2),उप महाल रायेपुर (2),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01121600,018101,N,,,,
825,18819,Up Mahal Raipur Jhikla,उप महाल रायेपुर झिकला(218),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01193400,018819,N,,,,
826,18818,Up Mahal Raipur Upperla (218),उप महाल रायेपुर उपरला(218),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),01193300,018818,N,,,,
827,18245,Up Mahal Rajpur Jaswan (56),उप महाल राजपुर जसवां (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136000,018245,N,,,,
828,18784,Up Mahal Rakkar Colony (211),उप महाल रक्कड़ कलोनी (211),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01189900,018784,N,,,,
829,18139,Up Mahal Ram Nagar (132),उप महाल राम नगर (132),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01125400,018139,N,,,,
830,18149,Up Mahal Ram Nagar (134),उप महाल राम नगर (134),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01126400,018149,N,,,,
831,18170,Up Mahal Ram Nagar (140),उप महाल राम नगर (140),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128500,018170,N,,,,
832,18315,Up Mahal Ram Nagar (157),उप महाल राम नगर (157),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01143000,018315,N,,,,
833,18757,Up Mahal Ram Nagar (190),उप महाल राम नगर (190),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187200,018757,N,,,,
834,18156,Up Mahal Rampur (138),उप महाल रामपुर (138),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01127100,018156,N,,,,
835,18788,Up Mahal Rampur Bela (209),उप महाल रामपुर बेला (209),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01190300,018788,N,,,,
836,18279,Up Mahal Ripoh Kuchhan (54),उप महाल रिपोह कुच्छां (54),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01139400,018279,N,,,,
837,18281,Up Mahal Ripoh Muchlian Abbal (43),उप महाल रिपोह मुचलियां अब्बल (43),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01139600,018281,N,,,,
838,18282,Up Mahal Ripoh Muchlian Doyam (43),उप महाल रिपोह मुचलियां दोयम,Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01139700,018282,N,,,,
839,18249,Up Mahal Salana (56),उप महाल सलाणा (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136400,018249,N,,,,
840,18722,Up Mahal Saloh Nichla (198),उप महाल सलोह निचला (198),Ispur(Sub-District) / Una(District) / Himachal Pradesh(State),01183700,018722,N,,,,
841,18721,Up Mahal Saloh Uperla (198),उप महाल सलोह उपरला(198),Ispur(Sub-District) / Una(District) / Himachal Pradesh(State),01183600,018721,N,,,,
842,18753,Up Mahal Samoor Kalan Abbal (453),उप महाल समूर कलां अब्बल (453),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01186800,018753,N,,,,
843,18755,Up Mahal Samoor Kalan Doyam (453),उप महाल समूर कलां दोयम (453),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187000,018755,N,,,,
844,18247,Up Mahal Sanoh (56),उप महाल सनोह (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136200,018247,N,,,,
845,18759,Up Mahal Sansala Nagar (190),उप महाल संसाला नगर (190),Una(Sub-District) / Una(District) / Himachal Pradesh(State),01187400,018759,N,,,,
846,937795,Up Mahal Santoshgarh Swan (246),उप महाल सन्तोषगढ़ स्वां (246),Mehatpur(Sub-District) / Una(District) / Himachal Pradesh(State),,000000,N,,,,
847,18285,Up Mahal Sar (42),उप महाल  सर (42),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01140000,018285,N,,,,
848,18246,Up Mahal Sathru (56),उप महाल साथरु (56),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01136100,018246,N,,,,
849,18342,Up Mahal Satothar (173),उप महाल स्तोथर (173),Amb(Sub-District) / Una(District) / Himachal Pradesh(State),01145700,018342,N,,,,
850,18147,Up Mahal Shankar Nagar (134),उप महाल शंकर नगर (134),Ghanari(Sub-District) / Una(District) / Himachal Pradesh(State),01126200,018147,N,,,,
851,18174,Up Mahal Shastri Nagar (145),उप महाल शास्त्री नगर (145),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128900,018174,N,,,,
852,18166,Up Mahal Shiv Bari (139),उप महाल शिव बाड़ी (139),Gagret(Sub-District) / Una(District) / Himachal Pradesh(State),01128100,018166,N,,,,
