S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
173,12558,Dhar Sonpat (118),धार सोनपट  (118),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00588100,012558,F,,,,
174,12435,Dhar Spiti Sarchu (9),धार स्पिति सरचू (9),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00575800,012435,F,,,,
175,12455,Dhar Sumdo (29),धार सुमदो (29),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00577800,012455,F,,,,
176,12519,Dhar Sumling (82),धार सुमलिंग (82),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00584200,012519,F,,,,
177,12615,Dhar Takling (159),धार तकलिंग (159),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00593800,012615,F,,,,
178,12432,Dhar Taksan (6),धार टकसन (6),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00575500,012432,F,,,,
179,12178,Dhar Taldar (148),धार तलदर (148),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550100,012178,F,,,,
180,12180,Dhar Tali (115),धार टली (115),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550300,012180,F,,,,
181,12474,Dhar Tamba Kur-Kur (47),धार टम्बा कुर कुर (47),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00579700,012474,F,,,,
182,12162,Dhar Tamlu (171),धार तमलु (171),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548500,012162,F,,,,
183,12458,Dhar Tanway (32),धार तनवे (32),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00578100,012458,F,,,,
184,12565,Dhar Tarpak (125),धार तरपक (125),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00588800,012565,F,,,,
185,12561,Dhar Tegbaldar (121),धार तेगबलदर (121),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00588400,012561,F,,,,
186,12157,Dhar Tenti Gahar (208),धार टेन्टी गाहर (208),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548000,012157,F,,,,
187,12461,Dhar Thacha Karpo (35),धार थाचा करपो (35),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00578400,012461,F,,,,
188,12454,Dhar Thangne (28),धार थंगने (28),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00577700,012454,F,,,,
189,12140,Dhar Than Patan (185),धार थान पटन (185),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00546300,012140,F,,,,
190,12551,Dhar Thhango (111),धार थांगो (111),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00587400,012551,F,,,,
191,12442,Dhar Thochungari (16),धार थोचुंगरी (16),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00576500,012442,F,,,,
192,12547,Dhar Tisang (107),धार तीसंग (107),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00587000,012547,F,,,,
193,12550,Dhar Tokselungwa (110),धार टोकसेलुंगवा (110),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00587300,012550,F,,,,
194,12579,Dhar Tukhand (136),धार तुखंड (136),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00590200,012579,F,,,,
195,12518,Dhar Tumserisadoksa (81),धार तुमसेरीसाडोक्सा (81),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00584100,012518,F,,,,
196,12524,Dhar Ula (87),धार उला (87),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00584700,012524,F,,,,
197,12434,Dhar Upnang (8),धार उपनांग (8),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00575700,012434,F,,,,
198,12456,Dhar Vitung Nakpo (30),धार वितुंग नकपो (30),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00577900,012456,F,,,,
199,12490,Dhar Yakya (60),धार याक्या (60),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00581300,012490,F,,,,
200,12581,Dharyansa (138),ऐन्सा (138),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00590400,012581,F,,,,
201,12588,Dhul (145),दुल (145),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00591100,012588,F,,,,
202,12487,Dhumle (57),दुमले (57),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00581000,012487,F,,,,
203,12303,Dhwansha (4/5),ढवांशा (4/5),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00562600,012303,F,,,,
204,12351,Dilbudh (7/14),दिलबुद (7/14),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00567400,012351,F,,,,
205,12424,Dimphuk (14/9),डिम्फुक (14/9),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00574700,012424,F,,,,
206,12329,Dipemadang (6/5),दिपेमाडंग (6/5),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00565200,012329,F,,,,
207,12630,Doksa (167/4),डोकसा (167/4),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00595300,012630,F,,,,
208,12182,D.P.F. Akhodu (113),डीपीएफ अखोडू (113),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550500,012182,F,,,,
209,12221,D.P.F. Arat (165),डीपीएफ अडत (165),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00554400,012221,F,,,,
210,12235,D.P.F.Bardang (156),डीपीएफ बरदंग (156),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00555800,012235,F,,,,
211,12195,D.P.F. Barour (123),डीपीएफ बरोड (123),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00551800,012195,F,,,,
212,12190,D.P.F.Bhujund (108),डी.पी.एफ. भुजुण्ड (108),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00551300,012190,F,,,,
213,12247,D.P.F. Biyadi (220),डीपीएफ भियाडी (220),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00557000,012247,F,,,,
214,12153,D.P.F. Chhaling (190),डीपीएफ छालिंग (190),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00547600,012153,F,,,,
215,12189,D.P.F.Chhaned (110),डीपीएफ छनेड (110),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00551200,012189,F,,,,
216,12169,D.P.F. Chimrat (201),डीपीएफ चिमरट (201),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00549200,012169,F,,,,
217,12160,D.P.F.Churput (175),डीपीएफ चुरपुट (175),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548300,012160,F,,,,
218,12183,D.P.F. Dhadel (112),डीपीएफ धडेल (112),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550600,012183,F,,,,
219,12203,D.P.F.Dhanda (135),डीपीएफ ढान्डा (135),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00552600,012203,F,,,,
220,12165,D.P.F.Dibri (197),डीपीएफ डिबरी (197),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548800,012165,F,,,,
221,12236,D.P.F. Fhatgahar (213),डीपीएफ फटगाहर (213),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00555900,012236,F,,,,
222,12248,D.P.F.Gilding (221),डीपीएफ गिलडिंग (221),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00557100,012248,F,,,,
223,12163,D.P.F. Gurdhar (172),डीपीएफ गुरधार (172),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548600,012163,F,,,,
224,12206,D.P.F. Hadsar (134),डीपीएफ हडसर (134),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00552900,012206,F,,,,
225,12175,D.P.F.Hulega (167),डीपीएफ हुलेगा (167),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00549800,012175,F,,,,
226,12251,D.P.F.Jholing (222),डीपीएफ झोलिंग (222),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00557400,012251,F,,,,
227,12197,D.P.F.Kain (128),डीपीएफ केण (128),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00552000,012197,F,,,,
228,12159,D.P.F.Karpat (195),डीपीएफ  करपट (195),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548200,012159,F,,,,
229,12152,D.P.F.Khanjar (187),डीपीएफ खंजर (187),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00547500,012152,F,,,,
230,12245,D.P.F.Khaprans (212),डीपीएफ खपरांस (212),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00556800,012245,F,,,,
231,12205,D.P.F.Kundel (131),डीपीएफ कुन्देल (131),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00552800,012205,F,,,,
232,12234,D.P.F. Lober (158),डीपीएफ लोबर (158),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00555700,012234,F,,,,
233,12201,D.P.F.Lohni (122),डीपीएफ लोहणी (122),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00552400,012201,F,,,,
234,12186,D.P.F. Runsani (118),डीपीएफ रूनसानी (118),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550900,012186,F,,,,
235,12214,D.P.F. Salgran (144),डीपीएफ सलग्रां (144),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00553700,012214,F,,,,
236,12229,D.P.F. Sehrun (145),डीपीएफ सेहरूण (145),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00555200,012229,F,,,,
237,12171,D.P.F.Shakoli (168),डीपीएफ शकोली (168),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00549400,012171,F,,,,
238,12167,D.P.F. Sheling (198),डीपीएफ शेलिंग (198),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00549000,012167,F,,,,
239,12252,D.P.F. Sindwadi (210),डीपीएफ सिंदवाडी (210),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00557500,012252,F,,,,
240,12185,D.P.F. Tali (116),डीपीएफ टली (116),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550800,012185,F,,,,
241,12166,D.P.F.Tamlu (170),डीपीएफ तमलु (170),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548900,012166,F,,,,
242,12192,D.P.F. Tentu (119),डीपीएफ टेन्टू (119),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00551500,012192,F,,,,
243,12149,D.P.F.Thani (178),डीपीएफ ठाणी (178),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00547200,012149,F,,,,
244,12210,D.P.F. Thanvani (137),डीपीएफ थनवानी (137),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00553300,012210,F,,,,
245,12181,D.P.F.Thuthiyala (114),डीपीएफ ठूठियाला (114),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00550400,012181,F,,,,
246,12240,D.P.F.Triloknath (217),डीपीएफ त्रिलोकनाथ (217),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00556300,012240,F,,,,
247,12176,D.P.F.Tumru (203),डीपीएफ टुमरू (203),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00549900,012176,F,,,,
248,12233,D.P.F.Udaipur (161),डीपीएफ उदयपुर (161),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00555600,012233,F,,,,
249,12147,D.P.F. Udgose (177),डीपीएफ उडगोस (177),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00547000,012147,F,,,,
250,12155,D.P.F. Uwang (192),डीपीएफ उवांग (192),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00547800,012155,F,,,,
251,12645,Dufuk (177/2),डुफुक (177/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00596800,012645,F,,,,
252,12620,Fanve (163/2),फनवे (163/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00594300,012620,F,,,,
253,12569,Farka (128/2),फरका (128/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00589200,012569,F,,,,
254,12623,Fifuk Dogri (163/5),फीफुक डोगरी (163/5),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00594600,012623,F,,,,
255,12582,Fika (139),फीका (139),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00590500,012582,F,,,,
256,12536,Fukchung (99),फुकचुंग (99),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00585900,012536,F,,,,
257,12389,Fukthal (12/4),फुक्थल (12/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00571200,012389,F,,,,
258,12275,Galing (1/23),गालिंग (1/23),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00559800,012275,F,,,,
259,12608,Gangdo Demul (155/2),गंगदो डेमुल (155/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00593100,012608,F,,,,
260,12258,Gawadi (1/2),गवाडी (1/2),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00558100,012258,F,,,,
261,12370,Gemur (8/7),गेमूर (8/7),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00569300,012370,F,,,,
262,12358,Gemurgompa (8/6),गेमूरगोम्पा (8/6),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00568100,012358,F,,,,
263,12494,Gete (62/2),गेते (62/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00581700,012494,F,,,,
264,12649,Geu (180/1),गियू (180/1),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00597200,012649,F,,,,
265,12293,Ghambadi (2/4),घमबाडी (2/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00561600,012293,F,,,,
266,12172,Ghari (204),घारी (204),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00549500,012172,F,,,,
267,12290,Goharma (3/4),गोहरमा (3/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00561300,012290,F,,,,
268,12406,Gompathang (13/4),गोम्पाथंग (13/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00572900,012406,F,,,,
269,12390,Gondhla (12/3),गोंदला (12/3),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00571300,012390,F,,,,
270,12333,Goushal (11/1),गौशाल (11/1),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00565600,012333,F,,,,
271,12341,Grimus (7/5),ग्रीमस (7/5),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00566400,012341,F,,,,
272,12528,Gulling (91),गूलिंग (91),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00585100,012528,F,,,,
273,12377,Gumling (7/8),गुमलिंग (7/8),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00570000,012377,F,,,,
274,12344,Gumrang (7/4),गुमरंग (7/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00566700,012344,F,,,,
275,12342,Guskyar (7/6),गुस्क्यार (7/6),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00566500,012342,F,,,,
276,12382,Gwazang (10/1),ग्वाजंग (10/1),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00570500,012382,F,,,,
277,12207,Hadsar (132),हडसर (132),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00553000,012207,F,,,,
278,12238,Haduka (214),हडुका (214),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00556100,012238,F,,,,
279,12471,Hansa (44),हन्सा (44),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00579400,012471,F,,,,
280,12575,Haronaro (132),हारोनारो (132),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00589800,012575,F,,,,
281,12652,Hichechhe (180/4),हीछेछे (180/4),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00597500,012652,F,,,,
282,12500,Hikkam (68),हिक्कम (68),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00582300,012500,F,,,,
283,12478,Hull (51),हल (51),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00580100,012478,F,,,,
284,12653,Hurling (181),हुरलिंग (181),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00597600,012653,F,,,,
285,12408,Jagdang (13/6),जगदंग (13/6),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00573100,012408,F,,,,
286,12397,Jagla (12/11),जगला (12/11),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00572000,012397,F,,,,
287,12284,Jahalman (1/31),जहालमा (1/31),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00560700,012284,F,,,,
288,12416,Jamyaling (14/6),जमयालिंग (14/6),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00573900,012416,F,,,,
289,12283,Jasrath (1/22),जसरथ (1/22),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00560600,012283,F,,,,
290,12254,Jholing (223),झोलिंग (223),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00557700,012254,F,,,,
291,12359,Jispa (8/9),जिस्पा (8/9),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00568200,012359,F,,,,
292,12291,Jobrang (2/1),जोबरंग (2/1),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00561400,012291,F,,,,
293,12350,Joling (9/7),जोलिंग (9/7),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00567300,012350,F,,,,
294,12480,Jugmothang (52/2),जुगमोथंग (52/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00580300,012480,F,,,,
295,12276,Junda (1/24),जुन्डा (1/24),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00559900,012276,F,,,,
296,12405,Jungling (13/2),जुंगलिंग (13/2),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00572800,012405,F,,,,
297,12537,Ka (100),काह (100),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00586000,012537,F,,,,
298,12504,Kakti (70/3),ककती (70/3),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00582700,012504,F,,,,
299,12628,Kaley (167/2),काले (167/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00595100,012628,F,,,,
300,12260,Kamri (1/6),कमरी (1/6),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00558300,012260,F,,,,
301,12398,Kangcha (12/12),कंगचा (12/12),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00572100,012398,F,,,,
302,12381,Kardang (10/2),कारदंग (10/2),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00570400,012381,F,,,,
303,12313,Karing (5/5),कारिंग (5/5),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00563600,012313,F,,,,
304,12164,Karpat (196),करपट (196),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00548700,012164,F,,,,
305,12411,Kathal (13/11),काथल (13/11),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00573400,012411,F,,,,
306,12352,Kawaring (7/15),क्वारिंग (7/15),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00567500,012352,F,,,,
307,12502,Kaza Khas (70/1),काजा खास (70/1),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00582500,012502,F,,,,
308,12503,Kaza Soma (70/2),काजा सोमा (70/2),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00582600,012503,F,,,,
309,12493,Keeh (62/1),कीह (62/1),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00581600,012493,F,,,,
310,12414,Kewak (13/12),केवक (13/12),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00573700,012414,F,,,,
311,12354,Keylad (8/3),केलद (8/3),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00567700,012354,F,,,,
312,12338,Keylong (7/2),केलंग (7/2),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00566100,012338,F,,,,
313,12394,Khangsar (12/8),खंगसर (12/8),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00571700,012394,F,,,,
314,12404,Khangsar (13/3),खंगसर (13/3),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00572700,012404,F,,,,
315,12355,Khangsar (8/4),खंगसर (8/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00567800,012355,F,,,,
316,12150,Khanjar (186),खंजर (186),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00547300,012150,F,,,,
317,12585,Khar (142),खर (142),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00590800,012585,F,,,,
318,12421,Kharchotkogma (14/4),खरचोतकोगमा (14/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00574400,012421,F,,,,
319,12422,Kharchotyogma (14/5),खरचोतयोगमा (14/5),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00574500,012422,F,,,,
320,12277,Kharoti (1/20),खरोटी (1/20),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00560000,012277,F,,,,
321,12392,Khinang (12/7),खिनंग (12/7),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00571500,012392,F,,,,
322,12401,Khorpani (12/15),खोरपानी (12/15),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00572400,012401,F,,,,
323,12515,Khurik (78),खुरिक (78),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00583800,012515,F,,,,
324,12409,Khwagling (13/7),ख्वागलिंग (13/7),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00573200,012409,F,,,,
325,12491,Kibber Khas (61/1),किब्बर खास (61/1),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00581400,012491,F,,,,
326,12621,Kibri (163/3),किबरी (163/3),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00594400,012621,F,,,,
327,12570,Kilmur (128/3),किल्मूर (128/3),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00589300,012570,F,,,,
328,12297,Kirkircha (4/4),किरकिरचा (4/4),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00562000,012297,F,,,,
329,12301,Kirting (4/7),किरतिंग (4/7),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00562400,012301,F,,,,
330,12243,Kishori (215),किशोरी (215),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00556600,012243,F,,,,
331,12425,Koksar (14/10),कोकसर (14/10),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00574800,012425,F,,,,
332,12353,Kolong (8/2),कोलोंग (8/2),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00567600,012353,F,,,,
333,12501,Komik (69),कोमिक (69),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00582400,012501,F,,,,
334,12532,Kong Kong (95),कोंग-कोंग (95),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00585500,012532,F,,,,
335,12655,Korik (183/1),कोरिक (183/1),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00597800,012655,F,,,,
336,12288,Kothi (3/2),कोठी (3/2),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00561100,012288,F,,,,
337,12321,Krozing (6/1),क्रोजिंग (6/1),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00564400,012321,F,,,,
338,12651,Kun (180/3),कुन (180/3),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00597400,012651,F,,,,
339,12606,Kunge (154),कुन्गे (154),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00592900,012606,F,,,,
340,12534,Kungri (97),कुंगरी (97),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00585700,012534,F,,,,
341,12213,Kurched (140),कुरचेड (140),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00553600,012213,F,,,,
342,12269,Kwang (1/15),कवांग (1/15),Udaipur(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00559200,012269,F,,,,
343,12511,Kwang Khas(76/1),कवांग खास (76/1),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00583400,012511,F,eSignGOFile662648_19_02_2025_15_13_47.pdf,,,
344,12469,Kyamo (42),क्यामों (42),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00579200,012469,F,,,,
345,12473,Kyato (46),क्याटो (46),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00579600,012473,F,,,,
346,12346,Kyor (7/10),क्योर (7/10),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00566900,012346,F,,,,
347,12509,Kyuling (74),क्यूलिंग (74),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00583200,012509,F,,,,
348,12639,Kyurith (173/4),क्यूरिथ (173/4),Spiti(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00596200,012639,F,,,,
349,12412,Labrang (13/9),लबरंग (13/9),Lahul(Sub-District) / Lahaul And Spiti(District) / Himachal Pradesh(State),00573500,012412,F,,,,
