S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
2307,11703,Kouna (522),कौना (522),Bhawarna(Sub-District) / Kangra(District) / Himachal Pradesh(State),00502600,011703,N,,,,
2308,10527,Kubhkar (408),कुम्बकर (408),Jawalamukhi(Sub-District) / Kangra(District) / Himachal Pradesh(State),00381200,010527,N,,,,
2309,10916,Kud (863),कुड (863),Khundian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00424000,010916,N,,,,
2310,12009,Kudail Buhli (1008),कुदैल बुहली (1008),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00533200,012009,N,,,,
2311,12010,Kudail Upperli (1009),कुदैल उपरली (1009),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00533300,012010,N,,,,
2312,11483,Kudan (3),कुडन (3),Chachian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00480600,011483,N,,,,
2313,11302,Kudana (575),कुडाणा (575),Jaisinghpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00462500,011302,N,,,,
2314,10581,Kuharpura (337),कुहारपुरा (337),Bharoli(Sub-District) / Kangra(District) / Himachal Pradesh(State),00387100,010581,N,eSignGOFile131557_11_06_2024_16_39_15.pdf,,,
2315,10297,Kuhasan (161),कुहासन (161),Dehra Gopipur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00362100,010297,N,,,,
2316,10742,Kuhna (226),कूहना (226),Rakkar(Sub-District) / Kangra(District) / Himachal Pradesh(State),00406600,010742,N,,,,
2317,11334,Kuhn Khas (448),कुहन खास(448),Alampur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00465700,011334,N,,,,
2318,11332,Kuhn Uparli (446),कुहन उपरली (446),Alampur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00465500,011332,N,,,,
2319,10426,Kuhru (429),कुहरु (429),Dehra Gopipur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00375000,010426,N,,,,
2320,10764,Kukahar (254),कुकाहर (254),Rakkar(Sub-District) / Kangra(District) / Himachal Pradesh(State),00408800,010764,N,,,,
2321,11940,Kukaina (783),कुकैना (783),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00526300,011940,N,,,,
2322,12096,Kukargundha (1042),कुक्कड़गुन्धा (1042),Multhan(Sub-District) / Kangra(District) / Himachal Pradesh(State),00541900,012096,N,,,,
2323,8300,Kukher (109),खुखेड़ (109),Sadwan(Sub-District) / Kangra(District) / Himachal Pradesh(State),00162800,008300,N,eSignGOFile662648_19_02_2025_11_05_11.pdf,,,
2324,8732,Kukrala (83),कुकडेला (83),Indora(Sub-District) / Kangra(District) / Himachal Pradesh(State),00206100,008732,N,,,,
2325,10903,Kukrehr (877),कुकरेड़ (877),Majheen(Sub-District) / Kangra(District) / Himachal Pradesh(State),00422700,010903,N,,,,
2326,10829,Kukriana (741),कुकड़ियाना (741),Lagru(Sub-District) / Kangra(District) / Himachal Pradesh(State),00415300,010829,N,,,,
2327,8579,Kulahan (159),कुलाहण (159),Nurpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00190700,008579,N,,,,
2328,9784,Kulakar (575),कुलाकड (575),Kangra(Sub-District) / Kangra(District) / Himachal Pradesh(State),00312000,009784,N,,,,
2329,8877,Kulali (162),कुलेली (162),Rey(Sub-District) / Kangra(District) / Himachal Pradesh(State),00220500,008877,N,,,,
2330,8894,Kulalla (156),कुलाला (156),Rey(Sub-District) / Kangra(District) / Himachal Pradesh(State),00222200,008894,N,,,,
